Id,Periodo,Codigo_departamento,Departamento,Codigo_municipio,Municipio,Nombre_comercial,Bandera,Direccion,Producto,Precio,Estado,Mes,direccion_completa,lat,long
9068,2022,5,ANTIOQUIA,5001.0,MEDELLIN,891 SAS,TERPEL,CALLE 10 No. 65-179,BIODIESEL EXTRA,9320,A,6,"CALLE 10 No. 65-179, MEDELLIN, ANTIOQUIA, Colombia",6.21805582,-75.5939487
1,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AEROTAXI,TEXACO,CARRERA 65 No.. 16A 43,BIODIESEL EXTRA,9300,A,6,"CARRERA 65 No.. 16A 43, MEDELLIN, ANTIOQUIA, Colombia",6.22123,-75.58493
2,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AEROTAXI,TEXACO,CARRERA 65 No.. 16A 43,GASOLINA CORRIENTE OXIGENADA,9150,A,6,"CARRERA 65 No.. 16A 43, MEDELLIN, ANTIOQUIA, Colombia",6.22123,-75.58493
3,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AEROTAXI,TEXACO,CARRERA 65 No.. 16A 43,GASOLINA CORRIENTE OXIGENADA,9350,A,5,"CARRERA 65 No.. 16A 43, MEDELLIN, ANTIOQUIA, Colombia",6.22123,-75.58493
4,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,BIODIESEL EXTRA,9400,A,1,"CALLE 48 No. 79-46, MEDELLIN, ANTIOQUIA, Colombia",6.256374,-75.597926
5,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,BIODIESEL EXTRA,9500,A,6,"CALLE 48 No. 79-46, MEDELLIN, ANTIOQUIA, Colombia",6.256374,-75.597926
6,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,BIODIESEL EXTRA,9550,A,6,"CALLE 48 No. 79-46, MEDELLIN, ANTIOQUIA, Colombia",6.256374,-75.597926
7,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA CORRIENTE OXIGENADA,9400,A,6,"CALLE 48 No. 79-46, MEDELLIN, ANTIOQUIA, Colombia",6.256374,-75.597926
8,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA CORRIENTE OXIGENADA,9500,A,5,"CALLE 48 No. 79-46, MEDELLIN, ANTIOQUIA, Colombia",6.256374,-75.597926
9,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA CORRIENTE OXIGENADA,9510,A,1,"CALLE 48 No. 79-46, MEDELLIN, ANTIOQUIA, Colombia",6.256374,-75.597926
10,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA CORRIENTE OXIGENADA,9550,A,6,"CALLE 48 No. 79-46, MEDELLIN, ANTIOQUIA, Colombia",6.256374,-75.597926
11,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA CORRIENTE OXIGENADA,9600,A,6,"CALLE 48 No. 79-46, MEDELLIN, ANTIOQUIA, Colombia",6.256374,-75.597926
12,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA EXTRA OXIGENADA,16070,A,1,"CALLE 48 No. 79-46, MEDELLIN, ANTIOQUIA, Colombia",6.256374,-75.597926
13,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA EXTRA OXIGENADA,16990,A,3,"CALLE 48 No. 79-46, MEDELLIN, ANTIOQUIA, Colombia",6.256374,-75.597926
14,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA EXTRA OXIGENADA,17200,A,5,"CALLE 48 No. 79-46, MEDELLIN, ANTIOQUIA, Colombia",6.256374,-75.597926
15,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA EXTRA OXIGENADA,17500,A,6,"CALLE 48 No. 79-46, MEDELLIN, ANTIOQUIA, Colombia",6.256374,-75.597926
16,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA EXTRA OXIGENADA,18500,A,6,"CALLE 48 No. 79-46, MEDELLIN, ANTIOQUIA, Colombia",6.256374,-75.597926
17,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AMH SERVICIOS,TEXACO,CALLE 48 No. 79-46,GASOLINA EXTRA OXIGENADA,18900,A,6,"CALLE 48 No. 79-46, MEDELLIN, ANTIOQUIA, Colombia",6.256374,-75.597926
18,2022,5,ANTIOQUIA,5001.0,MEDELLIN,APARCADERO TASSA,ZEUSS,Carrera 51B  No 87 - 29,BIODIESEL EXTRA,9210,A,5,"Carrera 51B  No 87 - 29, MEDELLIN, ANTIOQUIA, Colombia",6.264338,-75.5640776
19,2022,5,ANTIOQUIA,5001.0,MEDELLIN,APARCADERO TASSA,ZEUSS,Carrera 51B  No 87 - 29,BIODIESEL EXTRA,9260,A,6,"Carrera 51B  No 87 - 29, MEDELLIN, ANTIOQUIA, Colombia",6.264338,-75.5640776
20,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AUTOCENTRO LA PALMA 2,TERPEL,CALLE 28 No 80A-32,BIODIESEL EXTRA,9104,A,1,"CALLE 28 No 80A-32, MEDELLIN, ANTIOQUIA, Colombia",6.229452,-75.6016819
21,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AUTOCENTRO LA PALMA 2,TERPEL,CALLE 28 No 80A-32,BIODIESEL EXTRA,9233,A,6,"CALLE 28 No 80A-32, MEDELLIN, ANTIOQUIA, Colombia",6.229452,-75.6016819
22,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AUTOCENTRO LA PALMA 2,TERPEL,CALLE 28 No 80A-32,BIODIESEL EXTRA,9278,A,1,"CALLE 28 No 80A-32, MEDELLIN, ANTIOQUIA, Colombia",6.229452,-75.6016819
23,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AUTOCENTRO LA PALMA 2,TERPEL,CALLE 28 No 80A-32,GASOLINA CORRIENTE OXIGENADA,9018,A,6,"CALLE 28 No 80A-32, MEDELLIN, ANTIOQUIA, Colombia",6.229452,-75.6016819
24,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AUTOCENTRO LA PALMA 2,TERPEL,CALLE 28 No 80A-32,GASOLINA CORRIENTE OXIGENADA,9124,A,1,"CALLE 28 No 80A-32, MEDELLIN, ANTIOQUIA, Colombia",6.229452,-75.6016819
25,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AUTOCENTRO LA PALMA 2,TERPEL,CALLE 28 No 80A-32,GASOLINA CORRIENTE OXIGENADA,9253,A,5,"CALLE 28 No 80A-32, MEDELLIN, ANTIOQUIA, Colombia",6.229452,-75.6016819
26,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AUTOCENTRO LA PALMA 2,TERPEL,CALLE 28 No 80A-32,GASOLINA CORRIENTE OXIGENADA,9298,A,1,"CALLE 28 No 80A-32, MEDELLIN, ANTIOQUIA, Colombia",6.229452,-75.6016819
27,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AUTOCENTRO LA PALMA 2,TERPEL,CALLE 28 No 80A-32,GASOLINA EXTRA OXIGENADA,16063,A,1,"CALLE 28 No 80A-32, MEDELLIN, ANTIOQUIA, Colombia",6.229452,-75.6016819
28,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AUTOCENTRO LA PALMA 2,TERPEL,CALLE 28 No 80A-32,GASOLINA EXTRA OXIGENADA,16100,A,1,"CALLE 28 No 80A-32, MEDELLIN, ANTIOQUIA, Colombia",6.229452,-75.6016819
29,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AUTOCENTRO LA PALMA 2,TERPEL,CALLE 28 No 80A-32,GASOLINA EXTRA OXIGENADA,16890,A,2,"CALLE 28 No 80A-32, MEDELLIN, ANTIOQUIA, Colombia",6.229452,-75.6016819
30,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AUTOCENTRO LA PALMA 2,TERPEL,CALLE 28 No 80A-32,GASOLINA EXTRA OXIGENADA,17144,A,3,"CALLE 28 No 80A-32, MEDELLIN, ANTIOQUIA, Colombia",6.229452,-75.6016819
31,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AUTOCENTRO LA PALMA 2,TERPEL,CALLE 28 No 80A-32,GASOLINA EXTRA OXIGENADA,17321,A,3,"CALLE 28 No 80A-32, MEDELLIN, ANTIOQUIA, Colombia",6.229452,-75.6016819
32,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AUTOCENTRO LA PALMA 2,TERPEL,CALLE 28 No 80A-32,GASOLINA EXTRA OXIGENADA,17462,A,6,"CALLE 28 No 80A-32, MEDELLIN, ANTIOQUIA, Colombia",6.229452,-75.6016819
33,2022,5,ANTIOQUIA,5001.0,MEDELLIN,AUTOCENTRO LA PALMA 2,TERPEL,CALLE 28 No 80A-32,GASOLINA EXTRA OXIGENADA,17558,A,4,"CALLE 28 No 80A-32, MEDELLIN, ANTIOQUIA, Colombia",6.229452,-75.6016819
34,2022,5,ANTIOQUIA,5001.0,MEDELLIN,BOMBA LA V,ZEUSS,CARRERA 15 No. 50-75,BIODIESEL EXTRA,9020,A,1,"CARRERA 15 No. 50-75, MEDELLIN, ANTIOQUIA, Colombia",6.2351168,-75.5416602
35,2022,5,ANTIOQUIA,5001.0,MEDELLIN,BOMBA LA V,ZEUSS,CARRERA 15 No. 50-75,BIODIESEL EXTRA,9200,A,4,"CARRERA 15 No. 50-75, MEDELLIN, ANTIOQUIA, Colombia",6.2351168,-75.5416602
36,2022,5,ANTIOQUIA,5001.0,MEDELLIN,BOMBA LA V,ZEUSS,CARRERA 15 No. 50-75,GASOLINA CORRIENTE OXIGENADA,9250,A,1,"CARRERA 15 No. 50-75, MEDELLIN, ANTIOQUIA, Colombia",6.2351168,-75.5416602
37,2022,5,ANTIOQUIA,5001.0,MEDELLIN,BOMBA LA V,ZEUSS,CARRERA 15 No. 50-75,GASOLINA CORRIENTE OXIGENADA,9430,A,4,"CARRERA 15 No. 50-75, MEDELLIN, ANTIOQUIA, Colombia",6.2351168,-75.5416602
38,2022,5,ANTIOQUIA,5001.0,MEDELLIN,BREASCOL EDS TERPEL TERMINAL,TERPEL,CARRERA 64A No 78 - 55,BIODIESEL EXTRA,9200,A,3,"CARRERA 64A No 78 - 55, MEDELLIN, ANTIOQUIA, Colombia",6.276739,-75.5705789
39,2022,5,ANTIOQUIA,5001.0,MEDELLIN,BREASCOL EDS TERPEL TERMINAL,TERPEL,CARRERA 64A No 78 - 55,BIODIESEL EXTRA,9380,A,6,"CARRERA 64A No 78 - 55, MEDELLIN, ANTIOQUIA, Colombia",6.276739,-75.5705789
40,2022,5,ANTIOQUIA,5001.0,MEDELLIN,BREASCOL EDS TERPEL TERMINAL,TERPEL,CARRERA 64A No 78 - 55,BIODIESEL EXTRA,9430,A,6,"CARRERA 64A No 78 - 55, MEDELLIN, ANTIOQUIA, Colombia",6.276739,-75.5705789
41,2022,5,ANTIOQUIA,5001.0,MEDELLIN,BREASCOL EDS TERPEL TERMINAL,TERPEL,CARRERA 64A No 78 - 55,GASOLINA CORRIENTE OXIGENADA,9060,A,3,"CARRERA 64A No 78 - 55, MEDELLIN, ANTIOQUIA, Colombia",6.276739,-75.5705789
42,2022,5,ANTIOQUIA,5001.0,MEDELLIN,BREASCOL EDS TERPEL TERMINAL,TERPEL,CARRERA 64A No 78 - 55,GASOLINA CORRIENTE OXIGENADA,9150,A,6,"CARRERA 64A No 78 - 55, MEDELLIN, ANTIOQUIA, Colombia",6.276739,-75.5705789
43,2022,5,ANTIOQUIA,5001.0,MEDELLIN,BREASCOL EDS TERPEL TERMINAL,TERPEL,CARRERA 64A No 78 - 55,GASOLINA CORRIENTE OXIGENADA,9190,A,6,"CARRERA 64A No 78 - 55, MEDELLIN, ANTIOQUIA, Colombia",6.276739,-75.5705789
44,2022,5,ANTIOQUIA,5001.0,MEDELLIN,BREASCOL EDS TERPEL TERMINAL,TERPEL,CARRERA 64A No 78 - 55,GASOLINA EXTRA OXIGENADA,15790,A,3,"CARRERA 64A No 78 - 55, MEDELLIN, ANTIOQUIA, Colombia",6.276739,-75.5705789
45,2022,5,ANTIOQUIA,5001.0,MEDELLIN,BREASCOL EDS TERPEL TERMINAL,TERPEL,CARRERA 64A No 78 - 55,GASOLINA EXTRA OXIGENADA,18420,A,6,"CARRERA 64A No 78 - 55, MEDELLIN, ANTIOQUIA, Colombia",6.276739,-75.5705789
46,2022,5,ANTIOQUIA,5001.0,MEDELLIN,BREASCOL EDS TERPEL TERMINAL,TERPEL,CARRERA 64A No 78 - 55,GASOLINA EXTRA OXIGENADA,19220,A,6,"CARRERA 64A No 78 - 55, MEDELLIN, ANTIOQUIA, Colombia",6.276739,-75.5705789
47,2022,5,ANTIOQUIA,5001.0,MEDELLIN,BREASCOL EDS TERPEL TERMINAL,TERPEL,CARRERA 64A No 78 - 55,GASOLINA EXTRA OXIGENADA,19830,A,6,"CARRERA 64A No 78 - 55, MEDELLIN, ANTIOQUIA, Colombia",6.276739,-75.5705789
48,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,BIODIESEL EXTRA,9010,A,1,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
49,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,BIODIESEL EXTRA,9190,A,6,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
50,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,BIODIESEL EXTRA,9200,A,3,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
51,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA CORRIENTE OXIGENADA,8800,A,6,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
52,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA CORRIENTE OXIGENADA,8950,A,1,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
53,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA CORRIENTE OXIGENADA,8980,A,6,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
54,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA CORRIENTE OXIGENADA,8990,A,5,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
55,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA CORRIENTE OXIGENADA,9120,A,3,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
56,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA CORRIENTE OXIGENADA,9140,A,2,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
57,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA EXTRA OXIGENADA,15400,A,1,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
58,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA EXTRA OXIGENADA,15850,A,2,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
59,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA EXTRA OXIGENADA,16250,A,3,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
60,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA EXTRA OXIGENADA,16500,A,3,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
61,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA EXTRA OXIGENADA,16650,A,4,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
62,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA EXTRA OXIGENADA,16900,A,6,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
63,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA EXTRA OXIGENADA,17500,A,6,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
64,2022,5,ANTIOQUIA,5001.0,MEDELLIN,CONDOR DE COLOMBIA SAS,TERPEL,CARRERA 68 No. 43-15,GASOLINA EXTRA OXIGENADA,18500,A,6,"CARRERA 68 No. 43-15, MEDELLIN, ANTIOQUIA, Colombia",6.2559591,-75.58510735
65,2022,5,ANTIOQUIA,5001.0,MEDELLIN,COORDINADORA MERCANTIL SUCURSAL MEDELLIN,MOBIL,Calle 30 A No 53 - 16,BIODIESEL EXTRA,10197,A,4,"Calle 30 A No 53 - 16, MEDELLIN, ANTIOQUIA, Colombia",6.23133515,-75.57312835
66,2022,5,ANTIOQUIA,5001.0,MEDELLIN,COORDINADORA MERCANTIL SUCURSAL MEDELLIN,MOBIL,Calle 30 A No 53 - 16,BIODIESEL EXTRA,9365,A,1,"Calle 30 A No 53 - 16, MEDELLIN, ANTIOQUIA, Colombia",6.23133515,-75.57312835
67,2022,5,ANTIOQUIA,5001.0,MEDELLIN,COORDINADORA MERCANTIL SUCURSAL MEDELLIN,MOBIL,Calle 30 A No 53 - 16,BIODIESEL EXTRA,9833,A,3,"Calle 30 A No 53 - 16, MEDELLIN, ANTIOQUIA, Colombia",6.23133515,-75.57312835
68,2022,5,ANTIOQUIA,5001.0,MEDELLIN,COORDINADORA MERCANTIL SUCURSAL MEDELLIN,MOBIL,Calle 30 A No 53 - 16 ,BIODIESEL EXTRA,10197,A,6,"Calle 30 A No 53 - 16 , MEDELLIN, ANTIOQUIA, Colombia",6.23133515,-75.57312835
69,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL R O,MOBIL,Carrera 50 14 - 25,BIODIESEL EXTRA,9210,A,6,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
70,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL R O,MOBIL,Carrera 50 14 - 25,BIODIESEL EXTRA,9260,A,6,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
71,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL R O,MOBIL,Carrera 50 14 - 25,GASOLINA CORRIENTE OXIGENADA,9290,A,6,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
72,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL R O,MOBIL,Carrera 50 14 - 25,GASOLINA CORRIENTE OXIGENADA,9330,A,5,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
73,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL R O,MOBIL,Carrera 50 14 - 25,GASOLINA CORRIENTE OXIGENADA,9450,A,6,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
74,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL R O,MOBIL,Carrera 50 14 - 25,GASOLINA CORRIENTE OXIGENADA,9550,A,6,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
75,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL R O,MOBIL,Carrera 50 14 - 25,GASOLINA EXTRA OXIGENADA,17190,A,6,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
76,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL R O,MOBIL,Carrera 50 14 - 25,GASOLINA EXTRA OXIGENADA,17990,A,6,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
77,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL R O,MOBIL,Carrera 50 14 - 25,GASOLINA EXTRA OXIGENADA,18540,A,6,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
78,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL RO,MOBIL,Carrera 50 14 - 25,BIODIESEL EXTRA,9210,A,4,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
79,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL RO,MOBIL,Carrera 50 14 - 25,GASOLINA CORRIENTE OXIGENADA,9330,A,4,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
80,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL RO,MOBIL,Carrera 50 14 - 25,GASOLINA EXTRA OXIGENADA,15820,A,1,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
81,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL RO,MOBIL,Carrera 50 14 - 25,GASOLINA EXTRA OXIGENADA,16230,A,2,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
82,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL RO,MOBIL,Carrera 50 14 - 25,GASOLINA EXTRA OXIGENADA,16630,A,3,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
83,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL RO,MOBIL,Carrera 50 14 - 25,GASOLINA EXTRA OXIGENADA,16830,A,3,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
84,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL RO,MOBIL,Carrera 50 14 - 25,GASOLINA EXTRA OXIGENADA,16990,A,4,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
85,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO AVENIDA DEL RO,MOBIL,Carrera 50 14 - 25,GASOLINA EXTRA OXIGENADA,17190,A,4,"Carrera 50 14 - 25, MEDELLIN, ANTIOQUIA, Colombia",6.21743,-75.57823
86,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO EL POBLADO,MOBIL,Carrera 43 A No 11 - 19,BIODIESEL EXTRA,10150,A,5,"Carrera 43 A No 11 - 19, MEDELLIN, ANTIOQUIA, Colombia",6.22929334,-75.56874631
87,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO EL POBLADO,MOBIL,Carrera 43 A No 11 - 19,BIODIESEL EXTRA,10160,A,6,"Carrera 43 A No 11 - 19, MEDELLIN, ANTIOQUIA, Colombia",6.22929334,-75.56874631
88,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO EL POBLADO,MOBIL,Carrera 43 A No 11 - 19,BIODIESEL EXTRA,10260,A,6,"Carrera 43 A No 11 - 19, MEDELLIN, ANTIOQUIA, Colombia",6.22929334,-75.56874631
89,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO EL POBLADO,MOBIL,Carrera 43 A No 11 - 19,GASOLINA CORRIENTE OXIGENADA,9490,A,6,"Carrera 43 A No 11 - 19, MEDELLIN, ANTIOQUIA, Colombia",6.22929334,-75.56874631
90,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO EL POBLADO,MOBIL,Carrera 43 A No 11 - 19,GASOLINA CORRIENTE OXIGENADA,9530,A,5,"Carrera 43 A No 11 - 19, MEDELLIN, ANTIOQUIA, Colombia",6.22929334,-75.56874631
91,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO EL POBLADO,MOBIL,Carrera 43 A No 11 - 19,GASOLINA CORRIENTE OXIGENADA,9590,A,6,"Carrera 43 A No 11 - 19, MEDELLIN, ANTIOQUIA, Colombia",6.22929334,-75.56874631
92,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO EL POBLADO,MOBIL,Carrera 43 A No 11 - 19,GASOLINA CORRIENTE OXIGENADA,9620,A,6,"Carrera 43 A No 11 - 19, MEDELLIN, ANTIOQUIA, Colombia",6.22929334,-75.56874631
93,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO EL POBLADO,MOBIL,Carrera 43 A No 11 - 19,GASOLINA CORRIENTE OXIGENADA,9690,A,6,"Carrera 43 A No 11 - 19, MEDELLIN, ANTIOQUIA, Colombia",6.22929334,-75.56874631
94,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO EL POBLADO,MOBIL,Carrera 43 A No 11 - 19,GASOLINA EXTRA OXIGENADA,15990,A,1,"Carrera 43 A No 11 - 19, MEDELLIN, ANTIOQUIA, Colombia",6.22929334,-75.56874631
95,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO EL POBLADO,MOBIL,Carrera 43 A No 11 - 19,GASOLINA EXTRA OXIGENADA,16390,A,2,"Carrera 43 A No 11 - 19, MEDELLIN, ANTIOQUIA, Colombia",6.22929334,-75.56874631
96,2022,5,ANTIOQUIA,5001.0,MEDELLIN,EDS COESCO EL POBLADO,MOBIL,Carrera 43 A No 11 - 19,GASOLINA EXTRA OXIGENADA,16790,A,3,"Carrera 43 A No 11 - 19, MEDELLIN, ANTIOQUIA, Colombia",6.22929334,-75.56874631
